MNO,CHECKNO,SHARE,MSD,DBF,MTLN,MTLN_ROI,TOPLN,TOPLN_ROI,EDULN,EDULN_ROI,EMG2LN,EMG2LN_ROI,CONLN,CONLN_ROI,EMG1LN,EMG1LN_ROI,STLN,STLN_ROI,FLDLN,FLDLN_ROI,MSDLN,MSDLN_ROI,FDLN,FDLN_ROI,SURE1,SURE2,MEDILN,MEDILN_ROI,srno
60207,326631,0,1000,15,2000,11.00,0,0.00,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,776
60114,326632,0,1000,15,5100,10.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,777
60260,326633,100,1000,15,1300,11.50,0,0.00,0,0.00,0,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,778
61048,326634,0,1000,15,3900,10.50,4800,10.25,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,779
63452,326635,0,1000,15,6000,10.00,2400,10.75,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,780
62552,326637,100,1000,15,1700,12.00,2400,11.75,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,781
59490,326641,0,1000,15,4600,10.50,4800,10.25,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,782
59635,326642,0,1000,15,8400,10.00,800,10.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,783
61864,326644,100,1000,15,13600,10.50,0,0.00,0,0.00,0,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,784
59542,326645,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,785
60813,326646,0,1000,15,4500,10.00,2500,11.75,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,786
59864,326647,0,1000,15,4200,10.50,2400,10.25,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,787
60028,326651,100,1000,15,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,788
61308,326652,100,1000,15,2000,11.00,0,NULL,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,789
60950,326653,0,1000,15,0,NULL,0,NULL,0,NULL,1000,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,790
59626,326654,100,1000,15,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,791
59623,326655,100,1000,15,1300,12.00,1300,12.25,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,792
61652,326658,0,1000,15,13800,10.50,2400,11.75,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,793
62417,326659,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,794
60745,326660,100,1000,15,1800,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,795
61420,326663,100,1000,15,1600,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,796
61881,326664,100,1000,15,2800,10.50,2400,11.25,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,797
61735,326665,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,798
60828,326666,100,1000,15,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,799
62412,326667,100,1000,15,0,NULL,2400,11.25,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,800
63722,327463,100,1000,15,3800,11.00,0,0.00,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,801
62443,327464,100,1000,15,1500,12.00,1000,11.75,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,802
62349,327465,0,1000,15,4000,10.50,3600,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,803
63047,327466,100,1000,15,1700,11.00,2400,11.25,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,804
63322,327467,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,805
63450,327468,100,1000,15,7400,10.50,0,0.00,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,806
63377,327469,100,1000,15,1900,11.50,0,0.00,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,807
62102,327470,100,1000,15,0,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,808
62408,327471,0,1000,15,5700,10.50,2000,11.25,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,809
62112,327472,100,1000,15,0,0.00,2500,11.75,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,810
63084,327474,100,1000,15,4200,10.50,2500,11.75,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,811
62261,327476,0,1000,15,4000,10.00,3600,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,812
62494,327477,100,1000,15,0,0.00,2400,11.25,0,0.00,1000,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,813
62663,327479,0,1000,15,10800,10.00,2400,11.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,814
63833,327483,100,1000,15,5000,11.00,0,0.00,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,815
62452,327484,100,1000,15,1300,12.00,1200,11.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,816
63443,327485,0,1000,15,3500,11.00,0,11.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,817
62655,327487,0,1000,15,2500,10.00,3600,10.75,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,818
63613,327488,100,1000,15,3200,10.50,2000,10.75,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,819
62311,327489,100,1000,15,3400,10.50,1200,11.25,0,0.00,0,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,2500,NULL,820
63087,327494,0,1000,15,8400,10.50,1700,10.75,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,821
62197,327497,100,1000,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,822
63654,327499,100,1000,15,3200,10.00,1500,11.25,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,823
63440,327500,100,1000,15,0,0.00,2300,11.75,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,824
62756,327504,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1000,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,825
63442,327505,100,1000,15,4600,11.00,2000,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,826
62839,327511,0,1000,15,4200,10.00,3500,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,827
62986,327512,100,1000,15,3400,10.50,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,828
63856,327514,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,829
63108,327517,100,1000,15,0,0.00,3000,11.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,830
62827,327518,100,1000,15,2000,12.00,2400,11.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,831
63734,327520,100,1000,15,5000,10.50,0,0.00,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,0,NULL,832
34089,403841,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,833
34090,403842,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,834
46721,403843,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,835
34065,403845,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,836
45262,403846,100,1000,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,837
35556,403847,0,1000,15,7300,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,838
37212,403848,0,1000,15,5300,12.00,2500,11.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,250,7.00,0,0.00,0,NULL,0,0,NULL,NULL,839
51085,403850,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,840
36695,403852,0,1000,15,0,0.00,0,12.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,841
37211,403854,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,842
37986,403855,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,843
37039,403856,0,1000,15,4500,12.00,1300,12.25,0,0.00,1000,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,844
36968,403857,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,845
37153,403858,0,1000,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,846
37154,403859,0,1000,15,5100,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,847
36501,403861,0,1000,15,14600,11.00,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,848
36967,403862,0,1000,15,2500,11.50,0,0.00,0,0.00,0,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,849
36612,403864,0,1000,15,4000,12.00,1200,12.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,850
37210,403865,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,851
37301,403866,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,852
36615,403868,0,1000,15,7200,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,853
36613,403869,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,854
36614,403870,0,1000,15,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,855
48180,403871,0,1000,15,0,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,856
46033,403873,0,1000,15,0,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,857
37213,403874,0,1000,15,8200,11.00,0,0.00,0,0.00,0,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,858
37486,403875,0,1000,15,3800,10.50,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,859
37487,403876,0,1000,15,6700,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,860
37214,403877,0,1000,15,6300,11.00,0,0.00,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,861
39895,403878,0,1000,15,0,12.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,862
37557,403879,0,1000,15,4500,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,863
37989,403880,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,2500,NULL,864
37988,403881,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,865
22997,407950,0,1000,15,5500,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,866
21813,407951,0,1000,15,6500,12.00,4000,11.75,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,867
23655,407952,0,1000,15,3500,11.50,0,0.00,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,868
22321,407959,0,0,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,869
22266,407960,0,1000,15,6800,12.00,6900,11.25,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,870
3405,407964,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,871
21865,407966,0,1000,15,3300,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,500,0,0,NULL,872
28705,407970,0,1000,15,0,0.00,0,11.75,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,873
25762,407974,0,1000,15,9300,11.50,10200,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,874
23622,407978,0,1000,15,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,875
3638,407987,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,876
41173,407989,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,877
27711,407990,0,1000,15,6500,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,878
25824,407991,0,1000,15,0,0.00,0,11.75,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,879
21866,407992,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1000,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,880
22768,407995,0,1000,15,11700,11.50,4400,11.25,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,881
42188,408003,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,882
23698,408010,0,1000,15,12300,11.50,3100,11.25,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,883
22349,408011,100,0,15,2100,10.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,884
22449,408015,0,1000,15,6600,12.00,5300,11.75,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,885
22464,408016,0,1000,15,0,12.00,1200,12.25,0,0.00,0,0.00,0,0.00,0,8.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,886
23505,408017,0,1000,15,0,0.00,0,12.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,887
22731,408020,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,888
23150,408022,0,1000,15,0,12.00,0,12.25,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,889
22732,408023,0,0,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,890
48198,408027,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,891
29539,408028,0,1000,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,892
28933,408031,0,1000,15,3500,11.50,1000,11.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,893
23049,408032,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,894
39271,408034,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,895
26266,408036,0,1000,15,11800,11.50,3500,11.25,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,896
22551,408037,0,1000,15,7000,12.00,14300,11.25,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,897
22463,408039,0,1000,15,0,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,898
22001,408040,0,1000,15,4700,12.00,3400,11.75,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,899
44941,324574,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,900
43197,324575,0,1000,15,10900,10.00,4000,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,901
41264,324576,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,902
40773,324577,0,1000,15,11500,10.00,0,0.00,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,903
51909,324578,0,1000,15,0,NULL,0,NULL,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,904
44095,324580,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,905
50255,324581,0,1000,15,12500,10.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,906
41190,324582,0,2000,15,1600,10.50,2400,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,0,NULL,907
42153,324583,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,908
44343,324584,0,1000,15,4000,11.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,909
42521,324585,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,910
43147,324587,0,1000,15,14600,10.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,911
43143,324588,0,0,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,912
41596,324591,0,1000,15,3500,11.50,0,12.25,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,913
41298,324592,0,1000,15,4200,12.00,4800,10.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,914
40128,324596,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,915
44247,324600,100,0,15,3000,11.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,916
43614,324601,0,1000,15,5200,11.50,5000,10.75,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,917
47851,324602,0,0,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,918
43666,324603,0,1000,15,2000,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,919
41688,324604,0,1000,15,5800,10.00,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,920
41672,324605,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,921
41125,324606,0,1000,15,10000,10.50,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,922
40453,324607,0,1000,15,15000,10.00,2700,10.25,0,0.00,1000,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,923
40832,324608,0,1000,15,0,0.00,3600,10.25,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,924
40558,324609,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,925
41183,324610,0,1000,15,5000,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,926
45232,324611,0,1000,15,0,0.00,5000,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,927
40557,324612,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,928
40472,324613,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,929
40580,324615,0,1000,15,7000,11.00,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,930
